Id,UNIXTime,Data,Time,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet,Radiation
21586,1478876405,11/11/2016 12:00:00 AM,05:00:05,47,30.46,51,180.49,9.0,06:29:00,17:44:00,1.2
15773,1475457620,10/2/2016 12:00:00 AM,15:20:20,56,30.41,100,44.7,6.75,06:14:00,18:10:00,482.41
28118,1482183929,12/19/2016 12:00:00 AM,11:45:29,55,30.52,79,79.56,3.37,06:52:00,17:48:00,886.26
16293,1480465804,11/29/2016 12:00:00 AM,14:30:04,49,30.39,89,71.6,4.5,06:40:00,17:42:00,307.57
18189,1479896101,11/23/2016 12:00:00 AM,00:15:01,41,30.42,93,171.04,11.25,06:36:00,17:42:00,1.18
4205,1473863105,9/14/2016 12:00:00 AM,04:25:05,47,30.39,89,191.4,6.75,06:10:00,18:26:00,2.54
9068,1477497918,10/26/2016 12:00:00 AM,06:05:18,46,30.41,30,197.01,7.87,06:21:00,17:52:00,1.2
9822,1477270518,10/23/2016 12:00:00 AM,14:55:18,58,30.38,78,44.53,3.37,06:20:00,17:54:00,672.62
18997,1479653718,11/20/2016 12:00:00 AM,04:55:18,48,30.41,102,134.94,7.87,06:34:00,17:42:00,1.22
31153,1481270750,12/8/2016 12:00:00 AM,22:05:50,50,30.4,49,128.51,1.12,06:45:00,17:44:00,1.21
5030,1473609921,9/11/2016 12:00:00 AM,06:05:21,43,30.45,81,180.21,7.87,06:09:00,18:29:00,3.45
25649,1482925252,12/28/2016 12:00:00 AM,01:40:52,43,30.42,33,140.48,5.62,06:56:00,17:52:00,1.22
13488,1476158426,10/10/2016 12:00:00 AM,18:00:26,57,30.4,74,116.07,3.37,06:16:00,18:03:00,7.21
8410,1477695619,10/28/2016 12:00:00 AM,13:00:19,50,30.39,101,26.05,5.62,06:22:00,17:51:00,946.56
23183,1478397302,11/5/2016 12:00:00 AM,15:55:02,61,30.43,47,54.05,3.37,06:26:00,17:46:00,435.05
13943,1476018318,10/9/2016 12:00:00 AM,03:05:18,48,30.39,84,188.06,10.12,06:16:00,18:04:00,1.26
10953,1476930618,10/19/2016 12:00:00 AM,16:30:18,54,30.42,101,24.5,4.5,06:19:00,17:56:00,34.77
3728,1474081805,9/16/2016 12:00:00 AM,17:10:05,56,30.43,97,130.01,4.5,06:10:00,18:25:00,266.04
2966,1474319108,9/19/2016 12:00:00 AM,11:05:08,67,30.45,16,27.58,4.5,06:11:00,18:22:00,1021.12
24133,1478111421,11/2/2016 12:00:00 AM,08:30:21,59,30.47,21,152.54,2.25,06:24:00,17:48:00,506.24
27214,1482455739,12/22/2016 12:00:00 AM,15:15:39,57,30.4,79,23.88,6.75,06:53:00,17:49:00,567.47
30662,1481418350,12/10/2016 12:00:00 AM,15:05:50,50,30.36,101,34.69,4.5,06:47:00,17:44:00,23.38
743,1475003122,9/27/2016 12:00:00 AM,09:05:22,58,30.4,79,30.46,4.5,06:13:00,18:15:00,679.58
18319,1479857101,11/22/2016 12:00:00 AM,13:25:01,49,30.39,101,106.51,5.62,06:35:00,17:42:00,428.46
21660,1478854205,11/10/2016 12:00:00 AM,22:50:05,48,30.49,50,186.69,7.87,06:28:00,17:45:00,1.2
32242,1480719317,12/2/2016 12:00:00 AM,12:55:17,45,30.37,93,156.62,3.37,06:42:00,17:42:00,101.23
26121,1482783640,12/26/2016 12:00:00 AM,10:20:40,54,30.49,48,155.4,11.25,06:55:00,17:51:00,756.64
25798,1482880554,12/27/2016 12:00:00 AM,13:15:54,58,30.41,23,33.37,4.5,06:56:00,17:52:00,842.03
15392,1475574319,10/3/2016 12:00:00 AM,23:45:19,52,30.44,95,71.96,5.62,06:14:00,18:09:00,1.26
29566,1481747402,12/14/2016 12:00:00 AM,10:30:02,49,30.32,74,317.61,7.87,06:49:00,17:46:00,745.57
19574,1479480318,11/18/2016 12:00:00 AM,04:45:18,47,30.42,28,149.57,5.62,06:33:00,17:43:00,1.14
14951,1475709621,10/5/2016 12:00:00 AM,13:20:21,56,30.44,101,35.82,4.5,06:14:00,18:08:00,371.53
11285,1476831022,10/18/2016 12:00:00 AM,12:50:22,58,30.41,98,58.87,10.12,06:18:00,17:57:00,552.93
25352,1483014350,12/29/2016 12:00:00 AM,02:25:50,37,30.35,56,186.16,7.87,06:56:00,17:53:00,1.2
10843,1476963618,10/20/2016 12:00:00 AM,01:40:18,50,30.44,102,113.57,2.25,06:19:00,17:56:00,1.25
18716,1479738001,11/21/2016 12:00:00 AM,04:20:01,44,30.4,86,177.0,5.62,06:35:00,17:42:00,1.2
21214,1478988004,11/12/2016 12:00:00 AM,12:00:04,62,30.48,48,8.07,4.5,06:30:00,17:44:00,903.65
12432,1476480919,10/14/2016 12:00:00 AM,11:35:19,62,30.48,62,21.74,15.75,06:17:00,18:00:00,993.9
9392,1477400418,10/25/2016 12:00:00 AM,03:00:18,47,30.42,57,193.62,14.62,06:21:00,17:52:00,1.26
7021,1472856007,9/2/2016 12:00:00 AM,12:40:07,65,30.45,44,95.75,5.62,06:07:00,18:37:00,1058.82
3941,1473943505,9/15/2016 12:00:00 AM,02:45:05,49,30.41,99,211.57,6.75,06:10:00,18:26:00,1.22
30771,1481385639,12/10/2016 12:00:00 AM,06:00:39,48,30.39,98,187.06,6.75,06:47:00,17:44:00,1.29
95,1475200820,9/29/2016 12:00:00 AM,16:00:20,59,30.43,58,27.34,9.0,06:13:00,18:13:00,310.59
6279,1473084904,9/5/2016 12:00:00 AM,04:15:04,47,30.4,70,171.7,4.5,06:08:00,18:35:00,2.17
9796,1477278321,10/23/2016 12:00:00 AM,17:05:21,55,30.39,65,165.54,5.62,06:20:00,17:54:00,63.95
20351,1479246904,11/15/2016 12:00:00 AM,11:55:04,54,30.46,95,213.49,4.5,06:31:00,17:43:00,712.43
31406,1480970433,12/5/2016 12:00:00 AM,10:40:33,45,30.38,93,312.48,6.75,06:44:00,17:43:00,94.3
31059,1481298952,12/9/2016 12:00:00 AM,05:55:52,48,30.38,89,247.97,7.87,06:46:00,17:44:00,1.29
21159,1479004502,11/12/2016 12:00:00 AM,16:35:02,56,30.44,88,18.53,6.75,06:30:00,17:44:00,152.97
13903,1476030623,10/9/2016 12:00:00 AM,06:30:23,47,30.41,79,188.39,10.12,06:16:00,18:04:00,12.81
13048,1476292824,10/12/2016 12:00:00 AM,07:20:24,49,30.46,96,166.62,10.12,06:16:00,18:02:00,148.16
16174,1475336124,10/1/2016 12:00:00 AM,05:35:24,50,30.44,101,138.95,9.0,06:13:00,18:11:00,1.27
27074,1482497740,12/23/2016 12:00:00 AM,02:55:40,45,30.43,33,147.71,9.0,06:54:00,17:50:00,1.18
962,1474935319,9/26/2016 12:00:00 AM,14:15:19,59,30.39,73,36.41,11.25,06:12:00,18:15:00,1067.04
12506,1476458720,10/14/2016 12:00:00 AM,05:25:20,48,30.43,39,91.92,3.37,06:17:00,18:00:00,1.25
27136,1482479149,12/22/2016 12:00:00 AM,21:45:49,50,30.46,29,158.43,9.0,06:53:00,17:49:00,1.26
29534,1481757006,12/14/2016 12:00:00 AM,13:10:06,55,30.27,65,312.44,11.25,06:49:00,17:46:00,834.11
25213,1483056302,12/29/2016 12:00:00 AM,14:05:02,49,30.29,102,55.39,4.5,06:56:00,17:53:00,244.82
26169,1482769258,12/26/2016 12:00:00 AM,06:20:58,46,30.45,100,107.07,7.87,06:55:00,17:51:00,1.2
13263,1476227120,10/11/2016 12:00:00 AM,13:05:20,59,30.42,83,38.07,5.62,06:16:00,18:03:00,977.89
6808,1472921404,9/3/2016 12:00:00 AM,06:50:04,51,30.42,93,244.72,6.75,06:08:00,18:36:00,19.61
17652,1480057502,11/24/2016 12:00:00 AM,21:05:02,46,30.5,100,182.92,6.75,06:37:00,17:42:00,1.17
19788,1479416122,11/17/2016 12:00:00 AM,10:55:22,62,30.45,21,18.48,5.62,06:32:00,17:43:00,865.58
24947,1483136103,12/30/2016 12:00:00 AM,12:15:03,50,30.32,71,10.71,6.75,06:57:00,17:54:00,365.03
9263,1477439120,10/25/2016 12:00:00 AM,13:45:20,64,30.44,67,17.95,3.37,06:21:00,17:52:00,962.3
28719,1482003018,12/17/2016 12:00:00 AM,09:30:18,50,30.3,85,78.05,5.62,06:51:00,17:47:00,623.22
24399,1478031318,11/1/2016 12:00:00 AM,10:15:18,58,30.5,36,119.88,7.87,06:24:00,17:48:00,279.67
22923,1478475308,11/6/2016 12:00:00 AM,13:35:08,66,30.45,46,285.08,7.87,06:26:00,17:46:00,829.56
31430,1480963234,12/5/2016 12:00:00 AM,08:40:34,45,30.36,93,233.2,5.62,06:44:00,17:43:00,120.86
22972,1478460604,11/6/2016 12:00:00 AM,09:30:04,63,30.5,18,14.07,6.75,06:26:00,17:46:00,698.69
31479,1480948534,12/5/2016 12:00:00 AM,04:35:34,45,30.31,93,11.21,3.37,06:44:00,17:43:00,1.22
17906,1479981303,11/23/2016 12:00:00 AM,23:55:03,44,30.46,89,159.08,10.12,06:36:00,17:42:00,1.2
2349,1474508418,9/21/2016 12:00:00 AM,15:40:18,60,30.38,70,54.56,10.12,06:11:00,18:20:00,638.86
13802,1476061221,10/9/2016 12:00:00 AM,15:00:21,64,30.39,71,41.63,4.5,06:16:00,18:04:00,805.74
26317,1482724850,12/25/2016 12:00:00 AM,18:00:50,47,30.42,97,193.73,7.87,06:55:00,17:51:00,1.87
12286,1476524723,10/14/2016 12:00:00 AM,23:45:23,53,30.5,22,154.23,4.5,06:17:00,18:00:00,1.23
12166,1476562522,10/15/2016 12:00:00 AM,10:15:22,66,30.52,23,23.96,11.25,06:17:00,17:59:00,874.44
8828,1477570220,10/27/2016 12:00:00 AM,02:10:20,45,30.39,41,174.17,10.12,06:22:00,17:51:00,1.24
8810,1477575620,10/27/2016 12:00:00 AM,03:40:20,46,30.38,33,186.5,6.75,06:22:00,17:51:00,1.22
2621,1474425004,9/20/2016 12:00:00 AM,16:30:04,56,30.38,95,13.35,3.37,06:11:00,18:21:00,177.91
8645,1477625118,10/27/2016 12:00:00 AM,17:25:18,50,30.39,97,70.99,2.25,06:22:00,17:51:00,52.1
19260,1479574517,11/19/2016 12:00:00 AM,06:55:17,48,30.43,25,112.51,11.25,06:34:00,17:42:00,21.68
11443,1476783618,10/17/2016 12:00:00 AM,23:40:18,51,30.47,100,84.07,5.62,06:18:00,17:58:00,1.27
31752,1480866333,12/4/2016 12:00:00 AM,05:45:33,45,30.35,93,163.15,3.37,06:43:00,17:43:00,1.24
19279,1479568848,11/19/2016 12:00:00 AM,05:20:48,46,30.4,34,144.3,9.0,06:34:00,17:42:00,1.19
17166,1480203921,11/26/2016 12:00:00 AM,13:45:21,58,30.42,63,70.75,5.62,06:38:00,17:42:00,670.73
25823,1482873040,12/27/2016 12:00:00 AM,11:10:40,60,30.46,19,150.08,7.87,06:56:00,17:52:00,812.75
26353,1482714065,12/25/2016 12:00:00 AM,15:01:05,53,30.41,84,63.95,5.62,06:55:00,17:51:00,620.43
3582,1474126806,9/17/2016 12:00:00 AM,05:40:06,53,30.45,99,160.9,6.75,06:10:00,18:24:00,1.22
29034,1481908242,12/16/2016 12:00:00 AM,07:10:42,36,30.25,97,198.94,9.0,06:50:00,17:46:00,13.27
16706,1480341917,11/28/2016 12:00:00 AM,04:05:17,43,30.44,30,148.93,9.0,06:39:00,17:42:00,1.19
3295,1474215304,9/18/2016 12:00:00 AM,06:15:04,50,30.44,100,123.54,6.75,06:11:00,18:23:00,7.48
32217,1480726808,12/2/2016 12:00:00 AM,15:00:08,45,30.34,93,58.92,3.37,06:42:00,17:42:00,104.42
4401,1473802505,9/13/2016 12:00:00 AM,11:35:05,67,30.46,49,0.83,6.75,06:10:00,18:27:00,1051.82
14825,1475749520,10/6/2016 12:00:00 AM,00:25:20,50,30.47,95,275.8,4.5,06:15:00,18:07:00,1.22
15415,1475567425,10/3/2016 12:00:00 AM,21:50:25,51,30.47,100,45.76,3.37,06:14:00,18:09:00,1.26
2403,1474491921,9/21/2016 12:00:00 AM,11:05:21,59,30.43,82,15.05,10.12,06:11:00,18:20:00,1026.84
11309,1476823818,10/18/2016 12:00:00 AM,10:50:18,59,30.45,94,22.61,6.75,06:18:00,17:57:00,596.82
28698,1482009322,12/17/2016 12:00:00 AM,11:15:22,51,30.3,91,0.26,13.5,06:51:00,17:47:00,129.12
25162,1483071605,12/29/2016 12:00:00 AM,18:20:05,46,30.3,101,128.62,2.25,06:56:00,17:53:00,1.23
9070,1477497319,10/26/2016 12:00:00 AM,05:55:19,45,30.41,30,149.88,5.62,06:21:00,17:52:00,1.24
21283,1478967302,11/12/2016 12:00:00 AM,06:15:02,44,30.47,77,177.78,4.5,06:30:00,17:44:00,1.44
15028,1475686524,10/5/2016 12:00:00 AM,06:55:24,49,30.44,97,166.28,7.87,06:14:00,18:08:00,23.75
25025,1483112705,12/30/2016 12:00:00 AM,05:45:05,41,30.3,75,181.97,3.37,06:57:00,17:54:00,1.22
27204,1482458751,12/22/2016 12:00:00 AM,16:05:51,56,30.41,81,26.69,5.62,06:53:00,17:49:00,392.06
2109,1474581322,9/22/2016 12:00:00 AM,11:55:22,70,30.43,31,130.36,5.62,06:11:00,18:19:00,1042.58
24144,1478108118,11/2/2016 12:00:00 AM,07:35:18,45,30.47,40,159.78,6.75,06:24:00,17:48:00,130.18
9069,1477497617,10/26/2016 12:00:00 AM,06:00:17,45,30.41,31,153.62,7.87,06:21:00,17:52:00,1.21
26720,1482603950,12/24/2016 12:00:00 AM,08:25:50,51,30.47,77,126.65,10.12,06:54:00,17:50:00,343.48
11526,1476758718,10/17/2016 12:00:00 AM,16:45:18,59,30.42,81,70.04,10.12,06:18:00,17:58:00,266.52
12810,1476365424,10/13/2016 12:00:00 AM,03:30:24,47,30.45,50,181.0,9.0,06:17:00,18:01:00,1.2
410,1475105119,9/28/2016 12:00:00 AM,13:25:19,64,30.39,58,35.49,13.5,06:13:00,18:14:00,969.73
6549,1473001204,9/4/2016 12:00:00 AM,05:00:04,52,30.44,97,158.3,9.0,06:08:00,18:35:00,2.71
12785,1476372923,10/13/2016 12:00:00 AM,05:35:23,48,30.46,47,154.54,6.75,06:17:00,18:01:00,1.25
26934,1482539739,12/23/2016 12:00:00 AM,14:35:39,57,30.44,64,14.51,11.25,06:54:00,17:50:00,682.61
2189,1474557320,9/22/2016 12:00:00 AM,05:15:20,46,30.38,47,173.11,4.5,06:11:00,18:19:00,1.22
24800,1483181101,12/31/2016 12:00:00 AM,00:45:01,42,30.31,90,238.59,2.25,06:57:00,17:54:00,1.22
27971,1482228320,12/20/2016 12:00:00 AM,00:05:20,47,30.54,83,188.6,6.75,06:52:00,17:48:00,1.21
2816,1474365306,9/19/2016 12:00:00 AM,23:55:06,50,30.43,42,131.71,5.62,06:11:00,18:22:00,1.23
30859,1481358949,12/9/2016 12:00:00 AM,22:35:49,48,30.42,101,46.53,9.0,06:46:00,17:44:00,1.2
25845,1482866450,12/27/2016 12:00:00 AM,09:20:50,56,30.47,20,174.11,14.62,06:56:00,17:52:00,543.26
20818,1479106804,11/13/2016 12:00:00 AM,21:00:04,45,30.47,88,114.69,11.25,06:30:00,17:44:00,1.22
12131,1476573318,10/15/2016 12:00:00 AM,13:15:18,69,30.48,39,55.25,4.5,06:17:00,17:59:00,962.93
32138,1480750533,12/2/2016 12:00:00 AM,21:35:33,45,30.36,93,168.04,9.0,06:42:00,17:42:00,1.28
16208,1475325926,10/1/2016 12:00:00 AM,02:45:26,50,30.43,100,142.79,4.5,06:13:00,18:11:00,1.27
18197,1479893702,11/22/2016 12:00:00 AM,23:35:02,40,30.43,83,173.54,6.75,06:35:00,17:42:00,1.18
18082,1479928204,11/23/2016 12:00:00 AM,09:10:04,50,30.45,92,84.03,7.87,06:36:00,17:42:00,562.53
20622,1479165607,11/14/2016 12:00:00 AM,13:20:07,57,30.44,90,101.98,6.75,06:31:00,17:43:00,419.46
4585,1473745504,9/12/2016 12:00:00 AM,19:45:04,55,30.49,100,347.94,3.37,06:09:00,18:28:00,1.89
24598,1483241701,12/31/2016 12:00:00 AM,17:35:01,49,30.3,92,284.04,5.62,06:57:00,17:54:00,15.96
20637,1479161102,11/14/2016 12:00:00 AM,12:05:02,54,30.46,89,149.65,10.12,06:31:00,17:43:00,757.74
25970,1482828951,12/26/2016 12:00:00 AM,22:55:51,42,30.47,94,125.8,7.87,06:55:00,17:51:00,1.2
29087,1481892321,12/16/2016 12:00:00 AM,02:45:21,37,30.2,103,174.11,5.62,06:50:00,17:46:00,1.2
25921,1482843640,12/27/2016 12:00:00 AM,03:00:40,45,30.42,40,118.39,10.12,06:56:00,17:52:00,1.21
13573,1476132622,10/10/2016 12:00:00 AM,10:50:22,62,30.44,53,60.37,6.75,06:16:00,18:03:00,929.98
4417,1473797404,9/13/2016 12:00:00 AM,10:10:04,62,30.47,55,316.63,1.12,06:10:00,18:27:00,956.88
14417,1475873121,10/7/2016 12:00:00 AM,10:45:21,57,30.44,92,41.27,2.25,06:15:00,18:06:00,214.32
8965,1477528818,10/26/2016 12:00:00 AM,14:40:18,58,30.39,70,325.44,1.12,06:21:00,17:52:00,725.58
12184,1476557123,10/15/2016 12:00:00 AM,08:45:23,65,30.51,11,80.79,5.62,06:17:00,17:59:00,603.24
19890,1479385502,11/17/2016 12:00:00 AM,02:25:02,52,30.41,21,185.03,6.75,06:32:00,17:43:00,1.22
29345,1481814018,12/15/2016 12:00:00 AM,05:00:18,38,30.24,57,201.13,7.87,06:50:00,17:46:00,1.31
4041,1473912302,9/14/2016 12:00:00 AM,18:05:02,55,30.41,99,20.28,2.25,06:10:00,18:26:00,8.42
18089,1479926101,11/23/2016 12:00:00 AM,08:35:01,48,30.45,85,115.53,4.5,06:36:00,17:42:00,451.42
1654,1474719621,9/24/2016 12:00:00 AM,02:20:21,50,30.45,98,179.17,2.25,06:12:00,18:17:00,1.25
29513,1481763601,12/14/2016 12:00:00 AM,15:00:01,54,30.26,81,328.16,11.25,06:49:00,17:46:00,539.2
31441,1480959933,12/5/2016 12:00:00 AM,07:45:33,45,30.34,93,29.69,2.25,06:44:00,17:43:00,18.83
21224,1478985001,11/12/2016 12:00:00 AM,11:10:01,62,30.49,47,47.3,9.0,06:30:00,17:44:00,869.48
18238,1479881403,11/22/2016 12:00:00 AM,20:10:03,41,30.44,96,178.46,5.62,06:35:00,17:42:00,1.18
27698,1482310217,12/20/2016 12:00:00 AM,22:50:17,47,30.5,84,157.75,3.37,06:52:00,17:48:00,1.23
16416,1480428902,11/29/2016 12:00:00 AM,04:15:02,42,30.41,99,122.35,5.62,06:40:00,17:42:00,1.2
13762,1476073521,10/9/2016 12:00:00 AM,18:25:21,55,30.4,84,123.31,3.37,06:16:00,18:04:00,1.19
27002,1482519353,12/23/2016 12:00:00 AM,08:55:53,58,30.48,20,92.93,9.0,06:54:00,17:50:00,459.26
23449,1478317218,11/4/2016 12:00:00 AM,17:40:18,59,30.44,35,163.58,5.62,06:25:00,17:47:00,8.92
24449,1478016318,11/1/2016 12:00:00 AM,06:05:18,44,30.46,62,176.11,4.5,06:24:00,17:48:00,1.26
10511,1477063219,10/21/2016 12:00:00 AM,05:20:19,48,30.41,100,142.03,6.75,06:19:00,17:55:00,1.22
26271,1482738639,12/25/2016 12:00:00 AM,21:50:39,47,30.45,101,182.19,7.87,06:55:00,17:51:00,1.22
28559,1482051019,12/17/2016 12:00:00 AM,22:50:19,47,30.32,99,274.99,4.5,06:51:00,17:47:00,1.29
3062,1474289706,9/19/2016 12:00:00 AM,02:55:06,48,30.42,49,190.94,9.0,06:11:00,18:22:00,1.2
9198,1477458622,10/25/2016 12:00:00 AM,19:10:22,52,30.44,98,54.63,0.0,06:21:00,17:52:00,1.21
29659,1481719202,12/14/2016 12:00:00 AM,02:40:02,38,30.27,66,201.46,6.75,06:49:00,17:46:00,1.25
16744,1480330521,11/28/2016 12:00:00 AM,00:55:21,45,30.45,41,178.25,6.75,06:39:00,17:42:00,1.21
18704,1479741601,11/21/2016 12:00:00 AM,05:20:01,43,30.41,75,144.52,9.0,06:35:00,17:42:00,1.18
30017,1481611806,12/12/2016 12:00:00 AM,20:50:06,46,30.35,102,259.73,7.87,06:48:00,17:45:00,1.31
23970,1478160320,11/2/2016 12:00:00 AM,22:05:20,46,30.47,38,172.34,6.75,06:24:00,17:48:00,1.21
11764,1476685819,10/16/2016 12:00:00 AM,20:30:19,55,30.5,35,178.15,4.5,06:18:00,17:59:00,1.22
30553,1481451049,12/11/2016 12:00:00 AM,00:10:49,48,30.43,102,218.75,2.25,06:47:00,17:44:00,1.31
13206,1476244225,10/11/2016 12:00:00 AM,17:50:25,59,30.43,80,20.55,1.12,06:16:00,18:03:00,12.26
2247,1474539627,9/22/2016 12:00:00 AM,00:20:27,50,30.41,98,163.71,5.62,06:11:00,18:19:00,1.22
10101,1477186518,10/22/2016 12:00:00 AM,15:35:18,53,30.37,83,184.1,6.75,06:20:00,17:54:00,526.03
6357,1473060002,9/4/2016 12:00:00 AM,21:20:02,50,30.47,93,171.01,6.75,06:08:00,18:35:00,3.44
1135,1474876523,9/25/2016 12:00:00 AM,21:55:23,48,30.47,54,180.76,6.75,06:12:00,18:16:00,1.23
11644,1476723028,10/17/2016 12:00:00 AM,06:50:28,49,30.46,26,168.95,10.12,06:18:00,17:58:00,18.11
22094,1478724002,11/9/2016 12:00:00 AM,10:40:02,61,30.47,38,296.73,3.37,06:28:00,17:45:00,821.44
28952,1481932818,12/16/2016 12:00:00 AM,14:00:18,59,30.2,43,226.04,30.37,06:50:00,17:46:00,759.51
21334,1478952001,11/12/2016 12:00:00 AM,02:00:01,47,30.47,76,177.16,7.87,06:30:00,17:44:00,1.2
6491,1473018603,9/4/2016 12:00:00 AM,09:50:03,56,30.48,98,354.4,3.37,06:08:00,18:35:00,850.5
4714,1473706220,9/12/2016 12:00:00 AM,08:50:20,60,30.51,68,48.72,3.37,06:09:00,18:28:00,632.99
20571,1479180903,11/14/2016 12:00:00 AM,17:35:03,51,30.45,99,134.17,6.75,06:31:00,17:43:00,9.74
10790,1476979521,10/20/2016 12:00:00 AM,06:05:21,44,30.45,87,163.49,5.62,06:19:00,17:56:00,1.19
31986,1480796137,12/3/2016 12:00:00 AM,10:15:37,45,30.33,93,351.39,5.62,06:42:00,17:43:00,107.71
9547,1477353618,10/24/2016 12:00:00 AM,14:00:18,56,30.42,83,55.56,15.75,06:21:00,17:53:00,768.17
14583,1475822119,10/6/2016 12:00:00 AM,20:35:19,51,30.45,102,98.91,0.0,06:15:00,18:07:00,1.24
22856,1478495404,11/6/2016 12:00:00 AM,19:10:04,55,30.47,62,232.4,7.87,06:26:00,17:46:00,1.25
26876,1482557149,12/23/2016 12:00:00 AM,19:25:49,49,30.48,39,180.51,9.0,06:54:00,17:50:00,1.23
10071,1477195518,10/22/2016 12:00:00 AM,18:05:18,47,30.4,94,138.94,6.75,06:20:00,17:54:00,1.32
18104,1479921604,11/23/2016 12:00:00 AM,07:20:04,45,30.43,100,80.89,12.37,06:36:00,17:42:00,57.18
9934,1477236918,10/23/2016 12:00:00 AM,05:35:18,47,30.37,102,165.06,3.37,06:20:00,17:54:00,1.22
7003,1472861404,9/2/2016 12:00:00 AM,14:10:04,63,30.44,71,350.96,4.5,06:07:00,18:37:00,943.36
29463,1481778604,12/14/2016 12:00:00 AM,19:10:04,46,30.27,52,220.03,7.87,06:49:00,17:46:00,1.28
20137,1479311401,11/16/2016 12:00:00 AM,05:50:01,50,30.44,20,188.9,11.25,06:32:00,17:43:00,1.23
19841,1479400205,11/17/2016 12:00:00 AM,06:30:05,51,30.43,20,176.73,14.62,06:32:00,17:43:00,3.71
25345,1483016450,12/29/2016 12:00:00 AM,03:00:50,37,30.34,53,171.89,6.75,06:56:00,17:53:00,1.15
24310,1478058018,11/1/2016 12:00:00 AM,17:40:18,53,30.46,38,118.24,4.5,06:24:00,17:48:00,13.17
27921,1482243318,12/20/2016 12:00:00 AM,04:15:18,46,30.5,72,145.53,7.87,06:52:00,17:48:00,1.23
7482,1477974618,10/31/2016 12:00:00 AM,18:30:18,47,30.46,88,127.04,9.0,06:23:00,17:49:00,1.27
24743,1483198204,12/31/2016 12:00:00 AM,05:30:04,43,30.29,82,193.12,0.0,06:57:00,17:54:00,1.23
32637,1480600802,12/1/2016 12:00:00 AM,04:00:02,43,30.4,96,170.18,4.5,06:41:00,17:42:00,1.21
28709,1482006021,12/17/2016 12:00:00 AM,10:20:21,50,30.3,88,81.05,5.62,06:51:00,17:47:00,284.73
24279,1478067318,11/1/2016 12:00:00 AM,20:15:18,45,30.48,49,158.55,7.87,06:24:00,17:48:00,1.25
8251,1477743321,10/29/2016 12:00:00 AM,02:15:21,43,30.39,98,12.64,2.25,06:23:00,17:50:00,1.19
6306,1473076806,9/5/2016 12:00:00 AM,02:00:06,46,30.42,88,176.78,5.62,06:08:00,18:35:00,2.08
28703,1482007823,12/17/2016 12:00:00 AM,10:50:23,52,30.3,85,354.64,10.12,06:51:00,17:47:00,205.36
14647,1475802919,10/6/2016 12:00:00 AM,15:15:19,55,30.43,99,52.5,2.25,06:15:00,18:07:00,50.76
16887,1480287618,11/27/2016 12:00:00 AM,13:00:18,57,30.44,72,2.53,7.87,06:38:00,17:42:00,734.85
11146,1476872718,10/19/2016 12:00:00 AM,00:25:18,49,30.45,90,172.6,6.75,06:19:00,17:56:00,1.24
30025,1481609402,12/12/2016 12:00:00 AM,20:10:02,48,30.34,102,274.56,7.87,06:48:00,17:45:00,1.33
9355,1477411518,10/25/2016 12:00:00 AM,06:05:18,48,30.44,55,196.79,7.87,06:21:00,17:52:00,1.71
2458,1474474803,9/21/2016 12:00:00 AM,06:20:03,46,30.39,100,169.46,9.0,06:11:00,18:20:00,11.49
27369,1482408949,12/22/2016 12:00:00 AM,02:15:49,45,30.39,57,88.96,2.25,06:53:00,17:49:00,1.2
27528,1482361240,12/21/2016 12:00:00 AM,13:00:40,60,30.41,53,354.08,2.25,06:53:00,17:49:00,832.06
11655,1476719720,10/17/2016 12:00:00 AM,05:55:20,48,30.45,29,165.72,9.0,06:18:00,17:58:00,1.17
29447,1481783402,12/14/2016 12:00:00 AM,20:30:02,44,30.28,43,229.32,10.12,06:49:00,17:46:00,1.32
21313,1478958305,11/12/2016 12:00:00 AM,03:45:05,44,30.46,82,183.41,5.62,06:30:00,17:44:00,1.22
5217,1473552622,9/10/2016 12:00:00 AM,14:10:22,60,30.36,82,27.25,5.62,06:09:00,18:30:00,240.16
30194,1481558724,12/12/2016 12:00:00 AM,06:05:24,48,30.35,94,160.75,3.37,06:48:00,17:45:00,1.27
14636,1475806223,10/6/2016 12:00:00 AM,16:10:23,54,30.42,101,21.89,0.0,06:15:00,18:07:00,82.63
9463,1477378817,10/24/2016 12:00:00 AM,21:00:17,48,30.47,80,168.46,4.5,06:21:00,17:53:00,1.22
25694,1482911739,12/27/2016 12:00:00 AM,21:55:39,44,30.45,28,168.74,10.12,06:56:00,17:52:00,1.22
27830,1482270618,12/20/2016 12:00:00 AM,11:50:18,58,30.53,66,58.78,6.75,06:52:00,17:48:00,828.68
8861,1477560018,10/26/2016 12:00:00 AM,23:20:18,48,30.43,97,128.76,4.5,06:21:00,17:52:00,1.21
28997,1481919320,12/16/2016 12:00:00 AM,10:15:20,49,30.28,73,290.03,2.25,06:50:00,17:46:00,708.11
15277,1475610620,10/4/2016 12:00:00 AM,09:50:20,55,30.47,99,59.13,4.5,06:14:00,18:08:00,483.16
31372,1480980650,12/5/2016 12:00:00 AM,13:30:50,45,30.34,93,351.95,5.62,06:44:00,17:43:00,22.83
12705,1476396922,10/13/2016 12:00:00 AM,12:15:22,65,30.46,46,71.24,5.62,06:17:00,18:01:00,1008.08
